label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.7438158392906189,0.6895829439163208,-6.468288233918429e-07,0.6593053340911865,0.6379186511039734,-0.03167743235826492,0.6042493581771851,0.5297359228134155,-0.041291143745183945,0.5947847366333008,0.41639116406440735,-0.05163513496518135,0.6016561388969421,0.33318066596984863,-0.05504193529486656,0.6406031847000122,0.4345526695251465,0.016292063519358635,0.6555268168449402,0.3649536967277527,-0.030316678807139397,0.6614251136779785,0.4391530454158783,-0.059754304587841034,0.6580647826194763,0.4993807077407837,-0.07091931253671646,0.6935218572616577,0.4363037943840027,0.014737390913069248,0.7052135467529297,0.3568185567855835,-0.034647393971681595,0.7066700458526611,0.45813384652137756,-0.051137641072273254,0.6997206211090088,0.5191516876220703,-0.04743058606982231,0.741432249546051,0.44878190755844116,0.003138036234304309,0.7543738484382629,0.3899284303188324,-0.04654042795300484,0.7489662766456604,0.4876001477241516,-0.039047207683324814,0.737948477268219,0.5422899127006531,-0.01766824722290039,0.7881507873535156,0.47144800424575806,-0.011383618228137493,0.7952010631561279,0.42844855785369873,-0.03798852115869522,0.7869940400123596,0.49581608176231384,-0.025351369753479958,0.7761038541793823,0.5342682003974915,-0.006243114825338125
A,0.7585689425468445,0.7498216032981873,-6.420990530386916e-07,0.6739004850387573,0.6959573030471802,-0.03349228948354721,0.6228588223457336,0.5821555852890015,-0.043174389749765396,0.6196642518043518,0.46937188506126404,-0.05261776223778725,0.6304245591163635,0.3882185220718384,-0.054729945957660675,0.6640323400497437,0.48959270119667053,0.011770203709602356,0.6821717619895935,0.42022594809532166,-0.03472432866692543,0.683969259262085,0.49744105339050293,-0.06211785972118378,0.6774986982345581,0.5550859570503235,-0.07190404832363129,0.7173153758049011,0.49348488450050354,0.010647039860486984,0.7342422008514404,0.41515958309173584,-0.04009472578763962,0.7285928130149841,0.520193338394165,-0.05523126199841499,0.7182929515838623,0.5770488977432251,-0.04978232458233833,0.7649762630462646,0.5093293190002441,-0.00038154455251060426,0.7832605242729187,0.4589705467224121,-0.05144728347659111,0.7701975703239441,0.559849202632904,-0.04279874637722969,0.7553225159645081,0.6076884865760803,-0.01999477483332157,0.8110998272895813,0.5360270142555237,-0.014319559559226036,0.8228000402450562,0.49649685621261597,-0.04099900647997856,0.8100565671920776,0.566209077835083,-0.02709251455962658,0.7952449321746826,0.5999525189399719,-0.006836942862719297
A,0.7707771062850952,0.8372093439102173,-6.954618925192335e-07,0.6912252902984619,0.7785881757736206,-0.034862518310546875,0.6431358456611633,0.657255232334137,-0.04532240703701973,0.6414604187011719,0.5407372713088989,-0.055286940187215805,0.6621325016021729,0.45907485485076904,-0.05745699629187584,0.6910428404808044,0.5646799206733704,0.010321036912500858,0.7112980484962463,0.49522528052330017,-0.035333797335624695,0.709575355052948,0.5806910991668701,-0.06120245158672333,0.7019726037979126,0.6412946581840515,-0.07019840180873871,0.7457526922225952,0.5730619430541992,0.010191660374403,0.7647582292556763,0.4939415454864502,-0.03991514444351196,0.7553289532661438,0.6029784083366394,-0.05376531928777695,0.7430588603019714,0.6614728569984436,-0.04756183922290802,0.7941663265228271,0.593861997127533,0.00015606751549057662,0.8138861656188965,0.5449835062026978,-0.049895189702510834,0.7964937686920166,0.6463074684143066,-0.04050067439675331,0.7787534594535828,0.6945706605911255,-0.01759299635887146,0.8407980799674988,0.6246573328971863,-0.012783275917172432,0.8516613245010376,0.5862041115760803,-0.037917301058769226,0.8363048434257507,0.6552314758300781,-0.0236805472522974,0.8200249671936035,0.6881054639816284,-0.0037608803249895573
A,0.7658206820487976,0.8857911825180054,-7.090925464581233e-07,0.6842028498649597,0.8227801322937012,-0.03350859507918358,0.6374949812889099,0.6941933631896973,-0.043334852904081345,0.6375185251235962,0.5777270793914795,-0.05284872278571129,0.6593526005744934,0.49886178970336914,-0.05421208590269089,0.6872481107711792,0.6019546389579773,0.009147410281002522,0.7081277966499329,0.5313125848770142,-0.03411039710044861,0.7056828737258911,0.6213730573654175,-0.05796806514263153,0.6977314949035645,0.6827872395515442,-0.066044881939888,0.7433669567108154,0.6138312220573425,0.008630935102701187,0.7615614533424377,0.5374284982681274,-0.03871259093284607,0.7504193186759949,0.6463158130645752,-0.0514337383210659,0.7370296120643616,0.7037185430526733,-0.04534072056412697,0.7922719120979309,0.6370168924331665,-0.0013313924428075552,0.8124833703041077,0.5855039954185486,-0.04899636283516884,0.7940137386322021,0.6862190961837769,-0.03945334255695343,0.775806725025177,0.7365326881408691,-0.017277071252465248,0.8388123512268066,0.6695977449417114,-0.014170115813612938,0.8534275889396667,0.6272497773170471,-0.039689578115940094,0.8375975489616394,0.6941466927528381,-0.02656165510416031,0.820805013179779,0.7294600605964661,-0.007383701857179403
A,0.7421229481697083,0.8913626074790955,-7.124260150703776e-07,0.6592673659324646,0.8433718681335449,-0.03323494270443916,0.6052016615867615,0.7247661352157593,-0.04431577026844025,0.6039610505104065,0.6078834533691406,-0.05460209399461746,0.6241803765296936,0.5296547412872314,-0.05709763988852501,0.6535688638687134,0.6308859586715698,0.00013996408961247653,0.6695276498794556,0.5583664774894714,-0.04546179249882698,0.6707445383071899,0.6455821394920349,-0.06819304823875427,0.6645083427429199,0.7057524919509888,-0.07460077106952667,0.7118937969207764,0.6410467028617859,-0.0007692952640354633,0.7252011895179749,0.5607457756996155,-0.04980706050992012,0.719681441783905,0.6710182428359985,-0.06014818325638771,0.7080081701278687,0.7282936573028564,-0.05192932114005089,0.7631384134292603,0.6610049605369568,-0.010600411333143711,0.778620719909668,0.6084024310112,-0.061330877244472504,0.7644593715667725,0.7119995951652527,-0.05007714778184891,0.7462834715843201,0.7606086134910583,-0.025894761085510254,0.8112627267837524,0.6915578246116638,-0.02272031269967556,0.8208392262458801,0.646081805229187,-0.04988430067896843,0.8075436353683472,0.7173315286636353,-0.035224393010139465,0.7905657887458801,0.7539034485816956,-0.01471303403377533
A,0.7086352109909058,0.9025543332099915,-7.535047075180046e-07,0.625238835811615,0.8506011366844177,-0.030864126980304718,0.5707706809043884,0.7291595339775085,-0.0407625213265419,0.5654295086860657,0.6153978705406189,-0.050408877432346344,0.5823313593864441,0.5367084741592407,-0.05245241895318031,0.6157432198524475,0.6361439228057861,0.0028709545731544495,0.6289699077606201,0.5655765533447266,-0.04166402667760849,0.6283289194107056,0.6558264493942261,-0.06355269998311996,0.6231293082237244,0.7138077020645142,-0.0701025053858757,0.6736227869987488,0.645415723323822,-1.8305205230717547e-05,0.6824822425842285,0.5684424638748169,-0.04828142002224922,0.6749075055122375,0.6777684092521667,-0.05824846774339676,0.666299045085907,0.7298551797866821,-0.0505736842751503,0.7257009148597717,0.6655933260917664,-0.0116802416741848,0.7360118627548218,0.611251711845398,-0.060495276004076004,0.722119927406311,0.7156539559364319,-0.04678023234009743,0.7090452313423157,0.7609496712684631,-0.022173138335347176,0.7765903472900391,0.6955063343048096,-0.02573084831237793,0.7789816856384277,0.6496567726135254,-0.05112917721271515,0.7670303583145142,0.7223982810974121,-0.03444785997271538,0.755957305431366,0.7549483180046082,-0.013251686468720436
A,0.5853437781333923,0.9191814064979553,-8.44745500216959e-07,0.4996128976345062,0.8682883381843567,-0.02081284672021866,0.4447472095489502,0.7446993589401245,-0.026852289214730263,0.4327256679534912,0.6397185325622559,-0.0352926142513752,0.43113577365875244,0.5585548877716064,-0.03765173256397247,0.4811007082462311,0.6437245011329651,0.008054709061980247,0.47554612159729004,0.5785627365112305,-0.035074442625045776,0.47603052854537964,0.6701841950416565,-0.056851573288440704,0.4808005690574646,0.7334547638893127,-0.06274967640638351,0.5385489463806152,0.6485228538513184,8.715482545085251e-05,0.5278991460800171,0.5768822431564331,-0.04430335760116577,0.5207606554031372,0.6866875886917114,-0.051882632076740265,0.5249141454696655,0.743800163269043,-0.04264407604932785,0.5945665836334229,0.6679414510726929,-0.015875644981861115,0.5848496556282043,0.6171722412109375,-0.0611504428088665,0.5724486112594604,0.7257819771766663,-0.04639895260334015,0.5723093748092651,0.7772216200828552,-0.021374257281422615,0.6511416435241699,0.6968602538108826,-0.03356745094060898,0.6337172389030457,0.6510838270187378,-0.05646441876888275,0.6190301179885864,0.7267529964447021,-0.03820197284221649,0.6171326041221619,0.7659264802932739,-0.015815667808055878
A,0.5249760150909424,0.914080798625946,-9.224528980666946e-07,0.4423326551914215,0.847373366355896,-0.015898050740361214,0.3898563086986542,0.7175356149673462,-0.01976804807782173,0.3800257742404938,0.6050321459770203,-0.029048480093479156,0.39644747972488403,0.5211250185966492,-0.03162200748920441,0.4335521459579468,0.6206655502319336,0.024795258417725563,0.4194945991039276,0.544244647026062,-0.018679548054933548,0.41620033979415894,0.6392250657081604,-0.038118768483400345,0.4257681965827942,0.6993504762649536,-0.04142298176884651,0.4846975803375244,0.6246171593666077,0.01563265547156334,0.46541914343833923,0.5446585416793823,-0.030534658581018448,0.4582814872264862,0.6603934168815613,-0.03472462669014931,0.47070538997650146,0.7142918109893799,-0.020960824564099312,0.5382983684539795,0.6423037052154541,-0.003099398920312524,0.5175654888153076,0.5807615518569946,-0.049801304936409,0.5060997605323792,0.6920360922813416,-0.03217590972781181,0.5153161883354187,0.742375373840332,-0.0033282244112342596,0.5948090553283691,0.6709184050559998,-0.023634303361177444,0.5675951242446899,0.6143587827682495,-0.04465291276574135,0.5529653429985046,0.6886324286460876,-0.02523004822432995,0.5608649253845215,0.7270960211753845,-0.0014155316166579723
A,0.48326411843299866,0.907842755317688,-9.304972650170384e-07,0.39884164929389954,0.8408067226409912,-0.008160092867910862,0.3434165120124817,0.717964768409729,-0.009731248021125793,0.3316875100135803,0.6076217889785767,-0.018132848665118217,0.3397896885871887,0.5227648615837097,-0.020733097568154335,0.38285714387893677,0.6174130439758301,0.028246715664863586,0.3661543130874634,0.5444116592407227,-0.01431538350880146,0.3575666546821594,0.6348329186439514,-0.03404520824551582,0.36669108271598816,0.6926299929618835,-0.03814319521188736,0.43283137679100037,0.6169593930244446,0.015438753180205822,0.4088643193244934,0.5432137250900269,-0.03024870902299881,0.40045788884162903,0.6531533598899841,-0.03533018007874489,0.4178657531738281,0.7047039270401001,-0.023438356816768646,0.48663151264190674,0.6299006938934326,-0.005804374814033508,0.45942747592926025,0.5770676136016846,-0.04965291544795036,0.4510127604007721,0.6853587031364441,-0.03127186745405197,0.46637240052223206,0.7333861589431763,-0.003745472524315119,0.5446155071258545,0.6540564298629761,-0.028512343764305115,0.5079039931297302,0.6046914458274841,-0.04787084832787514,0.4976310729980469,0.6789027452468872,-0.028026781976222992,0.5121716856956482,0.7145370244979858,-0.004822704009711742
A,0.447104811668396,0.9038181304931641,-9.18488581191923e-07,0.36034855246543884,0.8456648588180542,-0.015732277184724808,0.30212464928627014,0.7229496240615845,-0.020198022946715355,0.28717008233070374,0.611077606678009,-0.03000975213944912,0.2851988673210144,0.5199559330940247,-0.03344934433698654,0.3366127014160156,0.6178315281867981,0.023677969351410866,0.31384629011154175,0.5472740530967712,-0.02380876988172531,0.3106990456581116,0.6419817209243774,-0.04618120193481445,0.3237569034099579,0.7011778950691223,-0.05100445821881294,0.38763195276260376,0.6130333542823792,0.013558194041252136,0.3587591052055359,0.5429399609565735,-0.035760991275310516,0.353382408618927,0.6575228571891785,-0.04244590923190117,0.37136346101760864,0.7078508734703064,-0.030835922807455063,0.4424048364162445,0.6233764290809631,-0.0061514489352703094,0.4120650589466095,0.575614869594574,-0.05511816218495369,0.4076370298862457,0.6877253651618958,-0.038071390241384506,0.42547255754470825,0.7328399419784546,-0.009876996278762817,0.5014068484306335,0.6439669728279114,-0.027769427746534348,0.46121031045913696,0.5998501181602478,-0.05072202906012535,0.4539722204208374,0.6767275929450989,-0.0316125750541687,0.4699336290359497,0.7107824087142944,-0.007862874306738377
A,0.3929166793823242,0.8684965372085571,-9.714138968774932e-07,0.30408960580825806,0.8154805898666382,-0.011162476614117622,0.23574158549308777,0.7014583349227905,-0.01630632020533085,0.2053152322769165,0.6011971235275269,-0.028318647295236588,0.20142246782779694,0.5130602121353149,-0.03435418754816055,0.2712741196155548,0.5844317078590393,0.02600974775850773,0.23707681894302368,0.5188378095626831,-0.02281523123383522,0.23620525002479553,0.6157552599906921,-0.04632643982768059,0.2533907890319824,0.6798484921455383,-0.05144052952528,0.3199823200702667,0.5796123743057251,0.012403452768921852,0.27872806787490845,0.5103691816329956,-0.03938871994614601,0.27959883213043213,0.6281930208206177,-0.04690159484744072,0.30243369936943054,0.6841465830802917,-0.03434968739748001,0.3743673264980316,0.5863572955131531,-0.01044419500976801,0.3338860869407654,0.5381931662559509,-0.06044093891978264,0.3375184237957001,0.6527879238128662,-0.043170902878046036,0.3587803840637207,0.701029360294342,-0.013948922045528889,0.434463769197464,0.6031387448310852,-0.034788280725479126,0.3870444893836975,0.560650646686554,-0.05841042473912239,0.38460373878479004,0.6387761831283569,-0.039248254150152206,0.40291252732276917,0.6735045909881592,-0.014868225902318954
A,0.39716243743896484,0.8122509717941284,-9.56815142671985e-07,0.3069327473640442,0.7623049020767212,-0.01313250232487917,0.23713937401771545,0.6557896137237549,-0.01879742741584778,0.20348890125751495,0.5565698146820068,-0.030607225373387337,0.18764375150203705,0.4662308096885681,-0.036851268261671066,0.27348941564559937,0.5416950583457947,0.021524321287870407,0.2420353889465332,0.47320860624313354,-0.023803208023309708,0.2418173849582672,0.5652443170547485,-0.047084834426641464,0.2594473361968994,0.6270018815994263,-0.05380343273282051,0.32121601700782776,0.5370375514030457,0.010135619901120663,0.2811379134654999,0.4663180708885193,-0.03397474065423012,0.2822566330432892,0.5780860781669617,-0.040414437651634216,0.30601766705513,0.6262326836585999,-0.031434331089258194,0.3743549585342407,0.5423263311386108,-0.010220655240118504,0.3338327705860138,0.48009514808654785,-0.05619243159890175,0.3343430459499359,0.5922629237174988,-0.0397043414413929,0.3566533327102661,0.6422909498214722,-0.013897051103413105,0.43346136808395386,0.5568982362747192,-0.03229029104113579,0.3870205283164978,0.5041790008544922,-0.05695272609591484,0.38082820177078247,0.5828827619552612,-0.039788004010915756,0.39902666211128235,0.6267967820167542,-0.018163787201046944
A,0.4103300869464874,0.7402278780937195,-9.158592320090975e-07,0.3118959069252014,0.6839665174484253,-0.011925016529858112,0.24115289747714996,0.5792912244796753,-0.018052900210022926,0.21256014704704285,0.4754117727279663,-0.03097671829164028,0.20410403609275818,0.3842061758041382,-0.03867290914058685,0.2868139147758484,0.47226279973983765,0.0250399149954319,0.25369182229042053,0.39809179306030273,-0.02015720121562481,0.2576392590999603,0.49076536297798157,-0.04465692490339279,0.2761068344116211,0.5571173429489136,-0.05146387964487076,0.3354512155056,0.4666319191455841,0.01335184182971716,0.2977229952812195,0.38745659589767456,-0.03161381930112839,0.30250388383865356,0.4975075125694275,-0.04106499254703522,0.32548195123672485,0.5543617010116577,-0.03284047171473503,0.38810238242149353,0.47081413865089417,-0.0069209616631269455,0.350239634513855,0.3963277339935303,-0.05016490817070007,0.3526095747947693,0.5060654878616333,-0.03443525731563568,0.37322384119033813,0.5632417798042297,-0.008635316044092178,0.4485510587692261,0.4844808578491211,-0.02892105095088482,0.4031044542789459,0.42187926173210144,-0.05008121207356453,0.39749372005462646,0.49666422605514526,-0.03165338560938835,0.41376179456710815,0.5422796607017517,-0.008883499540388584
